Project ID,Title,Sector,Subsector,State,Start Date,Completion Date,Total Project Cost (USD mn),Project Status,Source URL
614112,Strengthening & Widening From Ashti To Lagam [From Km 182 350 To Km 199 400] [Length 17.05 Km] Section Of NH 353C [I.E. Sakoli-Wadsa-Armori-Gadchiroli- Ashti- Alapalli- Sironcha Road] In Gadchiroli District In The State Of Maharashtra On EPC Mode,roads-and-highways,106,Maharashtra,20-Jan-2023,19-Jan-2024,5.92,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/614112
613404,Rehabilitation And Up-Gradation Of Nongstoin Wahkaji Section Of Project Road Km 0 000 To Km 43 060 To Intermediate Lane With Earthern Shoulder Under SARDP-NE Phase-A In The State Of Meghalaya On EPC Mode. [Job No- SARDP-NE/Nong-Don-Maw/MG/2020-21/294],roads-and-highways,106,Meghalaya,08-Feb-2022,10-Aug-2023,38.08,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613404
703471,Internal Road Network Improvement Project,roads-and-highways,106,Odisha,-,-,204.45,Idea Stage,https://indiainvestmentgrid.gov.in/opportunities/project/703471
613300,Bhadrak [KM 136.500] To Baleshwar [KM 199.141],roads-and-highways,106,Odisha,20-Mar-2019,15-Sep-2021,103.69,Concessionaire Appointment,https://indiainvestmentgrid.gov.in/opportunities/project/613300
616176,Construction Of 4 Lane Kotdwar Bypass Of NH 119 In The State Of Uttar Pradesh And Uttarakhand On EPC Mode,roads-and-highways,106,Uttarakhand,01-Jan-1901,01-Jan-1901,86.97,Tender Award,https://indiainvestmentgrid.gov.in/opportunities/project/616176
613252,4 Laning Of Champa - Korba From Km 0.00 To Km 38.2,roads-and-highways,106,Chhattisgarh,06-Jan-2022,05-Jan-2024,126.03,COD,https://indiainvestmentgrid.gov.in/opportunities/project/613252
614410,Balance Work Of Changtongya Longleng Package II,roads-and-highways,106,Nagaland,25-Jan-2024,24-Jan-2025,23.23,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/614410
706394,Four Laning Of Jhanjhi Jn To Demow Section From Km. 491.050 To Km. 535.250[Design Km 490.800 To Km 534.800] [With Toll Plaza],roads-and-highways,106,Assam,20-Jan-2018,30-Oct-2022,172.14,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/706394
706476,Simga [Km 48.580] To Sargaon [Km. 91.026] Of NH 200 [New NH 130],roads-and-highways,106,Chhattisgarh,05-May-2016,28-Jan-2020,81.88,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/706476
709470,Gadchiroli - Durg,roads-and-highways,106,Maharashtra,-,-,944.81,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709470
708956,Harangajo - Malangpa - Longku - Hang Habai - Baitha Langso - Nelle [Package-III- From Km 80 To 120],roads-and-highways,106,Assam,-,-,40.24,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/708956
616193,Construction Of Four Lane Highway From Ghazipur- Ballia-UP/Bihar State Border [Greenfield] Section Of NH-31 Package III [From Pindari [Km 78.150] To Rawalganj Bypass [Km 117.120]] On EPC Mode In The State Of Uttar Pradesh.,roads-and-highways,106,Bihar,29-Aug-2023,28-Aug-2025,187.79,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/616193
700121,Ismailabad - Narnaul Package - 8,roads-and-highways,106,Haryana,26-Dec-2019,22-Mar-2022,128.88,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/700121
703456,Lunglei - Putlungasih Road Construction Project,roads-and-highways,106,Mizoram,-,-,22.0,Idea Stage,https://indiainvestmentgrid.gov.in/opportunities/project/703456
707988,Reconstruction & Strengthening Work From Km. 400.00 To 430.00 Of NH-63 [Old NH-16] In The State Of Chhattisgarh. [Job No. -NH-63 [Old NH-16] -CG-2019-20-85],roads-and-highways,106,Chhattisgarh,14-Oct-2020,13-Oct-2021,6.33,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/707988
703484,Mannuthy- Amalanagar Bypass Road Construction Project,roads-and-highways,106,Kerala,-,-,44.01,Idea Stage,https://indiainvestmentgrid.gov.in/opportunities/project/703484
614271,One Time Improvements Of Gauribidanur Town Bypassed Stretch Of NH-69 In The State Of Karnataka [Job No. NH-69-KNT-2022-23-962],roads-and-highways,106,Karnataka,31-Aug-2023,28-Mar-2025,10.4,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/614271
703447,Daido-Vawngkawt-Bungpuilawn Road Construction Project,roads-and-highways,106,Mizoram,-,-,14.46,Idea Stage,https://indiainvestmentgrid.gov.in/opportunities/project/703447
615421,Durg-Raipur Bypass Section [Package - 1] From Km. 0.00 To Km. 44.50 [Near Tendesara To Near Khatti Village],roads-and-highways,106,Chhattisgarh,21-Jul-2023,20-Jul-2025,134.92,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/615421
614625,Strengthening Profile Correction And Re-Designing Of Pavement On NH-102B From Km 25.50 To Km 37.10 [Saichal To Hliappui] And From Km 46.10 To Km 76.10 [Pawlrang To Ngopa] In The State Of Mizoram During 2017-18,roads-and-highways,106,Mizoram,20-Sep-2018,03-Oct-2020,2.55,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614625
613894,Reconstruction Of Culverts / CD Works And Rehabilitation Of Bridges In Km 110/000 To 176/200 [Mokhada To Vikramgad] Of Sinnar-Trimbakeshwar-Jawahar-Palghar Road NH-160A In State Of Maharashtra.,roads-and-highways,106,Maharashtra,01-Jan-2024,30-Dec-2024,1.29,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613894
614519,"4-L End Of Moran Bypass To Bogibeel Junction Near Lapetkata NH-37, Pkg-I, [Road Works]",roads-and-highways,106,Assam,16-Sep-2024,14-Mar-2025,34.5,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/614519
616675,Construction Os 2-Lane NH-37 With Paved Shoulders From End Of ROB At Makum To NH-52 Near Rupai [Length23.482km] Under Dibrugarh NH Division SARDP-NE/NH-37/PWD/AS/2010-11/165,roads-and-highways,106,Assam,-,-,11.93,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/616675
709712,Banarpal To Ballahar Chhak & Ballahar Chhak To Godibhandha,roads-and-highways,106,Odisha,-,-,88.65,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709712
613643,Chittapur Cross-Start Of Yadgir Bypasas,roads-and-highways,106,Karnataka,01-Mar-2017,09-Oct-2021,39.6,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/613643
614509,"Rehabilitation And Upgradation Of Aurangabad Sillod Ajanta Jalgaon, NH 753 F From Km.87 700 To Km 89 800, Km.144 750 To Km 147 380 [Design Chainage] To Four Lane Configuration In The State Of Maharashtra On EPC Mode.",roads-and-highways,106,Maharashtra,10-Sep-2020,22-Sep-2023,7.12,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614509
616450,Tonk [Km 1.300] To Sawaimadhopur [Km 69.750] Of NH-116 In Rajasthan,roads-and-highways,106,Rajasthan,18-Jan-2017,17-Jan-2019,50.15,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/616450
706136,R/ U Of Lakhimpur -Sisiya Section [Km.140.00 To 188.800] Of NH-730 To 2L With PS .,roads-and-highways,106,Assam,08-Mar-2019,07-May-2021,37.28,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/706136
709519,Najibabad Afzalgarh Bypass,roads-and-highways,106,Uttarakhand,-,-,157.37,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709519
709125,B] Construction Of Major Bridge A/ CKanhan River Including Khapa Bypass[2.4 Km] On Amdi Phata Parseoni Road In Nagpur Dist,roads-and-highways,106,Maharashtra,-,-,15.72,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709125
614268,Patradevi - Karaswada 4L [4L From Existing Km 475.000 To 502.500 Of NH-17 [Patradevi To Karaswada Section],roads-and-highways,106,Goa,08-May-2018,06-May-2024,96.76,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614268
613032,Widening To Two/Four Lane With Paved Shoulder From Km.180.600 To Km.223.000 Of NH-63 On Nizamabad-Jagadalpur Road On EPC Mode Under NH[O] In The State Of Telangana.,roads-and-highways,106,Telangana,29-Mar-2017,28-Mar-2019,28.93,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613032
615241,Providing Illunination To Dhola Sadia Bridge Over River Brahmaputra Including Its Approaches With On-Grid Solar Power Tie Up Using Net Metering On NH-115 In The Tinsukia District. Job No.115/AS/2021-22/238,roads-and-highways,106,Assam,06-Jan-2023,05-Jan-2024,7.02,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/615241
616524,4L Of Chandikhole-Balasore [Contract Package OR-V From Km. 61.000 To Km. 199.141 Of NH-5 [New NH-16],roads-and-highways,106,Odisha,01-Jul-2017,30-Jun-2019,248.32,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/616524
613534,Tamenglong Mahur Package 7,roads-and-highways,106,Assam,04-Mar-2024,04-Mar-2026,106.48,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613534
614675,Strengthening And Re Construction Of Nh-154 From Km 67/600 To Km 88/225 In The District Of Hailakandi Under Annual Plan Of 2020-21 Under Karimganj NH Division On EPC Mode In The State Of Assam Job No 154 /AS/2020-21/217,roads-and-highways,106,Assam,13-Dec-2022,31-Dec-2024,8.13,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614675
613368,Barwa Adda [Km. 398.240] To Panagarh [Km. 521.120],roads-and-highways,106,Jharkhand,01-Apr-2014,26-Sep-2016,187.94,Concessionaire Appointment,https://indiainvestmentgrid.gov.in/opportunities/project/613368
709209,Cuttack To Naugaon On NH-55],roads-and-highways,106,Odisha,-,-,,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709209
604021,Upgradation Of Mamit-Bairabi Road Including Mamit Bypass,roads-and-highways,106,Mizoram,-,-,33.46,Idea Stage,https://indiainvestmentgrid.gov.in/opportunities/project/604021
615064,"Improvement Of Road Safety Through Rectification Of Identified Black Spot ID TG [02] - 436 By Reconstruction Of Arch Giving Access To Entire Width Of Carriageway Near Sammakka-Sarakka Arch From Km 231,420 To Km 232.580 Of Warangal Mulugu Section Of NH-163 In The State Of Telangana Under Road Safety Annual Plan 2021-22 Under INH[OJ [Job No. 163-TS-2021-22-85]",roads-and-highways,106,Telangana,29-Mar-2023,28-Sep-2023,1.66,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/615064
613456,Construction Of Byepass Around Lohardaga Town Of NH-143A In The Sate Of Jharkhand Under EPC Mode.,roads-and-highways,106,Jharkhand,06-Jan-2024,05-Jan-2026,57.69,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613456
700088,Gurgaon - Sohna Pkg II - From Existing Km 11.682 To Existing Km 24.400,roads-and-highways,106,Haryana,30-Jan-2019,29-Jul-2021,105.42,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/700088
612983,Construction Of Two Lane Sasaram Byepass Road Beda To Morkar 0.00 To 9.0 K.M. With Earthen Shoulder Including R.O.B/Minor Bridges Over Bank Of Irrigation Canal In The District Of Rohtas On EPC Mode.,roads-and-highways,106,Bihar,08-Aug-2020,31-Mar-2025,15.39,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/612983
613251,4L Mitigation Measure Structures On CH/MH Border To Wainganga Bridge Section Of NH-6 [New NH-53],roads-and-highways,106,Maharashtra,08-Nov-2021,07-Nov-2023,67.93,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613251
615351,Flyover At Dumri Junction [From Km 697.580 To Km 698.56] With Slip/ Service Road On Nagpur Bypass Section,roads-and-highways,106,Maharashtra,20-Jan-2020,19-Jul-2021,3.02,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615351
709144,Shikrapur To Nhavra .Km 54/0 To Km 82/500,roads-and-highways,106,Maharashtra,-,-,40.24,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709144
615929,Strenthening To The Highway Satarting From NH.17 Talare Gaganbwada Kolhapur NH.166 G In Stretches From Km 36/600 To 59/00 In State Of Maharashtra.[Gaganbawada To Salvan],roads-and-highways,106,Maharashtra,-,-,0.72,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615929
607884,Construction Of High Level Bridge Across Banas River Including Approaches In Km 40.0 To 43.500 Of Dholi Kandila Kalmanda Naner Janwali Gahlod Tonk Road MDR 205,roads-and-highways,106,Rajasthan,08-Nov-2021,07-May-2024,16.94,Tender Award,https://indiainvestmentgrid.gov.in/opportunities/project/607884
704790,Missing Link Road Construction Project,roads-and-highways,106,Telangana,-,-,179.05,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/704790
615411,6L Of Saundard ROB On Raipur Nagpur [From 441.970 Km To 443.560 Km],roads-and-highways,106,Maharashtra,04-Dec-2018,03-Dec-2020,15.46,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/615411
706165,Jalgaon - Nandura,roads-and-highways,106,Maharashtra,07-Jun-2018,29-Nov-2019,22.36,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/706165
613096,Pune To Male Village [Ch 1 275 To 31 400] NH-753F,roads-and-highways,106,Maharashtra,30-Jun-2018,30-Dec-2019,28.71,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613096
709429,Construciton Of Sarsod Bypass,roads-and-highways,106,Haryana,-,-,30.22,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709429
615129,Agartala Khowai Package II Balance Work,roads-and-highways,106,Tripura,01-Mar-2024,31-Aug-2025,17.79,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/615129
615765,Deogarh [Near Dhandhaniya]-Rajasthan/Gujarat Border [Phase-I] [AJ/DRGB-Package-8],roads-and-highways,106,Rajasthan,18-Oct-2021,17-Oct-2023,105.58,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615765
613612,Nashik Peth Gujrat Border Section Of NH 848-2L PS,roads-and-highways,106,Maharashtra,22-Mar-2016,26-Apr-2021,36.42,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/613612
708043,Construction And Upgradation Of Existing Road To 2 Lane With Paved Shoulder From Existing Chainage Km 491.600 [Vishnuprayag Bridge] To Km 504.371 [Lambagarh] [Design Chainage Km 473.675 To Km 486.060] Of NH-07 [Old NH-58] In State Of Uttarakhand On EPC Mode Under Improvement To NH Connectivity To Chardham [Job No. NH-58-UR-2018-19-538],roads-and-highways,106,Uttarakhand,04-Nov-2019,03-Nov-2021,17.2,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/708043
614210,"Strenghtening To Sakoli- Lakhandur - Wadsa - Armori.Road NH-353D In Km.55 800 To 62 200, Km 63 400 To 69 000, Km 71 000 To 73 000 & Km 74 00 To 75 500 In State Of Maharashtra.",roads-and-highways,106,Maharashtra,06-May-2020,16-May-2021,3.0,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614210
709119,Widening To 2 Lane With Paved Shoulder Km 40/000 To [Puthupady] To Km 117/600 [Muthanga] On NH 766,roads-and-highways,106,Kerala,-,-,142.09,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709119
701764,Elevated Road Development Project,roads-and-highways,106,Rajasthan,25-May-2016,30-Jun-2023,26.78,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/701764
709618,"Flyovers From Old Pune Naka To Satrasta Chowk Till ROB At Vijayapura Road, -Flyovers From Old Pune Naka To Satrasta Chowk Till ROB At Vijayapura Road,",roads-and-highways,106,Maharashtra,-,-,116.06,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709618
709623,Nashik-Ahmednagar [Pkg III ],roads-and-highways,106,Maharashtra,-,-,542.95,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709623
616824,Construction Of 2-Lane With Paved Shoulder Configuration Of Bypass To Mandal Town [District- Bhilwara] With Connecting NH-158 [Ch. 109.90 To Ch. 114.279] To NH-48 In The State Of Rajasthan [Mandal Bypass].,roads-and-highways,106,Rajasthan,-,-,8.1,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/616824
616272,Improvement Of Crust & Strengthening Work Of Raipur-Durg 4- Lane [Including Improvement Of Junction] In Km. 281.00 To 307.600 Of NH-53 [Old NH-06] In The State Of Chhattisgarh,roads-and-highways,106,Chhattisgarh,12-Sep-2024,12-Jun-2025,6.67,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/616272
615348,Development Of Road From Devanahalli - Vijayapura - H.Cross - Vemagal - Kolar For A Length Of 48.20 Km Under Hybrid Annuity Mode,roads-and-highways,106,Karnataka,02-Dec-2024,30-Dec-2026,148.12,-,https://indiainvestmentgrid.gov.in/opportunities/project/615348
709024,Reconstruction Of Minor Bridge At Km-682.590 And Km- 684.000 Of NH-150A [Jevargi-Chamarajanagara Section] In The State Of Karanataka. 2L+PS,roads-and-highways,106,Karnataka,-,-,0.99,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709024
700068,Rimuli Koida Km 163 - Km 206 Of NH 215,roads-and-highways,106,Odisha,12-May-2018,30-Jun-2021,87.96,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/700068
615583,Delhi-Vadodara Greenfield Alignment [NH-148N] [Pkg-04] [Ch. 78 800 To Ch. 115 700] [HR/Raj Border To Jn. With SH-44],roads-and-highways,106,Rajasthan,10-Dec-2019,12-Aug-2021,199.4,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615583
614248,Construction Of Balance Work Of Kohima-Bypass Road Package- 3,roads-and-highways,106,Nagaland,16-Jun-2023,15-Jun-2025,43.04,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/614248
703474,Sikkim Rural Roads Upgradation Project,roads-and-highways,106,Sikkim,01-Mar-2020,01-Mar-2022,113.17,Idea Stage,https://indiainvestmentgrid.gov.in/opportunities/project/703474
613301,6L Of Chandikhole [Km 62.000] To Bhadrak [Km136.500],roads-and-highways,106,Odisha,16-Dec-2018,12-Jun-2021,152.21,COD,https://indiainvestmentgrid.gov.in/opportunities/project/613301
